step,m,time
2,128,35
2,128,36
2,128,35
2,128,35
2,128,36
2,128,36
2,128,37
2,128,37
2,128,36
2,128,37
2,128,35
2,128,51
2,128,35
2,128,65
2,128,35
2,128,42
2,128,36
2,128,41
2,128,35
2,128,43
2,128,35
2,128,36
2,128,35
2,128,37
2,128,36
2,128,37
2,128,39
2,128,36
2,128,35
2,128,35
2,128,36
2,128,38
2,128,35
2,128,39
2,128,40
2,128,40
2,128,36
2,128,61
2,128,36
2,128,37
2,128,34
2,128,36
2,128,35
2,128,34
2,128,43
2,128,35
2,128,35
2,128,37
2,128,35
2,128,37
2,128,35
2,256,56
2,256,45
2,256,46
2,256,67
2,256,46
2,256,46
2,256,50
2,256,48
2,256,44
2,256,70
2,256,51
2,256,56
2,256,61
2,256,46
2,256,48
2,256,48
2,256,45
2,256,48
2,256,47
2,256,46
2,256,46
2,256,45
2,256,52
2,256,44
2,256,49
2,256,49
2,256,49
2,256,47
2,256,47
2,256,64
2,256,47
2,256,45
2,256,52
2,256,64
2,256,45
2,256,46
2,256,48
2,256,48
2,256,49
2,256,60
2,256,49
2,256,49
2,256,45
2,256,49
2,256,45
2,256,73
2,256,47
2,256,47
2,256,48
2,256,155
2,256,97
2,256,83
2,256,69
2,256,59
2,256,60
2,256,54
2,256,51
2,256,50
2,256,46
2,256,48
2,256,46
2,256,45
2,256,48
2,256,48
2,256,46
2,256,52
2,256,65
2,256,47
2,256,47
2,256,48
2,256,49
2,256,53
2,256,52
2,256,50
2,256,48
2,256,46
2,256,47
2,256,43
2,256,47
2,256,49
2,256,46
2,256,47
2,256,46
2,256,47
2,256,47
2,256,48
2,256,46
2,256,47
2,256,49
2,256,57
2,256,44
2,256,48
2,256,46
2,256,45
2,256,48
2,256,48
2,256,49
2,256,49
2,256,47
2,256,46
2,512,63
2,512,65
2,512,66
2,512,64
2,512,64
2,512,65
2,512,64
2,512,92
2,512,81
2,512,66
2,512,64
2,512,69
2,512,72
2,512,70
2,512,65
2,512,69
2,512,68
2,512,65
2,512,65
2,512,67
2,512,67
2,512,68
2,512,66
2,512,68
2,512,65
2,512,64
2,512,65
2,512,66
2,512,65
2,512,64
2,512,67
2,512,65
2,512,93
2,512,65
2,512,68
2,512,69
2,512,64
2,512,70
2,512,71
2,512,72
2,512,65
2,512,64
2,512,65
2,512,64
2,512,64
2,512,64
2,512,66
2,512,64
2,512,64
2,512,66
2,512,67
2,512,64
2,512,65
2,512,64
2,512,63
2,512,65
2,512,72
2,512,66
2,512,68
2,512,64
2,512,65
2,512,66
2,512,65
2,512,65
2,512,66
2,512,67
2,512,70
2,512,67
2,512,63
2,512,66
2,512,63
2,512,65
2,512,63
2,512,64
2,512,64
2,512,65
2,512,82
2,512,66
2,512,65
2,512,69
2,512,72
2,512,69
2,512,65
2,512,86
2,512,71
2,512,64
2,512,76
2,512,64
2,512,67
2,512,63
2,512,66
2,512,66
2,512,66
2,512,66
2,512,65
2,512,65
2,512,99
2,512,108
2,512,63
2,512,63
2,1024,105
2,1024,98
2,1024,143
2,1024,122
2,1024,105
2,1024,116
2,1024,153
2,1024,113
2,1024,132
2,1024,100
2,1024,98
2,1024,96
2,1024,104
2,1024,98
2,1024,103
2,1024,100
2,1024,98
2,1024,101
2,1024,98
2,1024,99
2,1024,98
2,1024,110
2,1024,100
2,1024,98
2,1024,100
2,1024,103
2,1024,103
2,1024,105
2,1024,104
2,1024,121
2,1024,96
2,1024,97
2,1024,100
2,1024,100
2,1024,115
2,1024,99
2,1024,101
2,1024,107
2,1024,104
2,1024,111
2,1024,128
2,1024,120
2,1024,103
2,1024,98
2,1024,101
2,1024,125
2,1024,100
2,1024,99
2,1024,98
2,1024,127
2,1024,99
